X (mg);Y (mg);Z (mg)
-56;116;-44
-83;91;-51
-114;100;-77
-126;107;-63
-109;56;-69
-110;25;-19
-94;22;6
-104;2;25
-119;0;-3
-70;4;-16
-68;72;-35
-37;116;-71
7;85;-61
-61;67;-48
-135;82;-26
-133;29;-1
-109;-20;2
-87;-49;9
-101;-45;24
-114;-5;36
-66;43;11
-34;120;-6
20;133;-62
3;75;-79
-28;-10;-77
-65;-12;-129
-63;69;-135
20;19;-82
39;-76;-26
-67;-48;48
-123;-7;65
-207;3;214
-249;-49;172
-136;19;60
-35;46;-48
83;183;-251
240;185;-327
151;13;-174
19;-70;-100
-39;33;-31
-34;-16;-10
-6;-59;89
-52;-104;150
-119;55;92
6;170;-43
105;112;-71
111;53;-208
126;41;-283
54;35;-149
26;-38;-109
18;-71;-20
-3;49;64
-15;69;50
-68;-28;115
-146;23;75
-2;145;-96
133;80;-90
192;-79;-116
104;-139;-38
-49;56;-24
-2;78;-33
32;-69;46
-88;-102;128
-114;109;-26
33;237;-60
111;8;-82
88;-14;-89
76;61;33
38;-11;-54
-18;-21;-16
20;21;-10
70;19;8
40;5;-42
50;15;-39
51;4;-31
68;-61;24
60;-68;-35
68;-2;14
25;7;72
116;74;26
178;36;32
141;36;14
94;-27;-16
128;-2;-42
106;-104;51
89;-66;-50
121;2;20
42;26;65
112;-2;-40
110;-40;39
141;-40;-27
98;-33;82
154;45;2
209;47;43
165;-18;50
85;-135;91
61;-128;24
152;-7;-46
235;-50;-3
182;-95;69
136;-33;8
154;76;2
160;75;69
144;-32;84
108;-141;85
54;-146;72
102;-38;33
153;-47;86
169;-51;105
184;-23;116
208;-28;134
181;-46;153
199;-323;-422
-118;-195;321
21;-5;156
179;6;252
19;-252;267
55;-220;356
42;-41;298
26;44;269
-1;-37;186
40;-103;156
69;-35;80
79;41;31
109;45;75
75;-11;132
73;6;83
27;-12;94
18;35;50
30;20;40
3;60;-43
14;49;-83
15;50;-24
-13;-26;-55
-40;-29;-14
-63;-23;-49
-30;-1;-24
7;-4;5
4;7;22
-26;42;34
-41;68;48
-38;109;39
7;131;-5
65;32;-2
80;-48;17
43;-50;22
11;-36;35
10;-43;99
-11;-80;127
-21;-63;124
-19;-60;144
23;-17;98
139;66;48
235;37;39
286;-22;-14
280;-135;97
138;-314;137
-43;-122;-19
-65;111;-22
4;105;21
131;58;-16
250;69;-37
339;31;30
288;-143;164
-10;-344;254
-248;-148;84
-93;153;-9
126;170;-37
192;36;-1
263;-81;110
252;-71;35
217;263;113
106;104;213
-86;-28;151
-99;14;74
82;-34;-3
255;-122;-33
203;-193;-14
167;33;28
32;72;85
-90;195;-29
6;152;-13
10;-152;-75
54;-92;-59
56;-79;-29
53;94;-51
169;185;-62
151;72;-90
78;-64;36
-30;-162;2
-37;-25;70
-100;-1;-26
-90;116;-36
3;24;-14
65;-57;-52
54;-73;-24
22;3;-56
54;62;-19
-45;-13;60
-121;-108;128
-47;-74;122
-28;17;47
-29;139;-85
39;238;-152
48;188;-161
45;73;-88
12;-12;-12
58;-23;9
50;-35;70
-157;-117;75
-132;13;145
110;17;1
68;36;-64
68;36;-64
11;-178;-58
-111;-177;-81
15;-15;-144
12;-13;-94
-44;55;-32
66;108;-47
73;133;4
-36;67;45
11;94;58
8;-12;82
-78;-50;111
-47;-97;-29
-90;-99;-15
-80;-63;-80
2;-6;-134
-27;-10;-69
-102;-15;-49
-116;-12;-78
-189;98;-1
-274;173;79
-186;166;108
-53;69;60
33;35;-13
55;-23;-33
-34;-89;-8
-65;-106;-56
-12;-52;-40
21;-65;-16
47;-40;5
52;-30;-10
25;52;64
40;25;51
71;19;23
53;28;16
14;-1;11
-75;-55;-16
-173;-6;70
-118;36;52
-8;77;-21
28;116;-17
-4;57;11
-82;-36;19
-37;-117;-21
11;-86;13
59;-37;12
68;-12;26
27;-6;35
-10;2;-10
-25;-23;5
-37;-58;26
-26;-30;8
11;35;-8
-3;51;-36
42;78;-27
111;66;10
51;19;42
-24;-30;46
-54;-56;61
-95;-81;22
-106;-20;1
-42;9;-34
8;5;-46
-22;23;-14
-28;16;20
-10;-23;61
-37;-40;69
-69;1;32
-9;59;-7
26;72;-11
-25;63;5
-32;24;6
-35;-28;7
-99;-71;17
-70;-108;-9
-35;-99;-35
-40;-52;0
-30;-15;0
-29;18;10
17;42;39
54;41;23
-6;53;23
4;48;2
40;36;-18
12;22;-17
-1;0;-8
9;-29;-5
7;-36;-10
-24;-31;13
-8;-37;15
-6;-17;1
-6;30;13
32;64;29
42;23;-21
26;-18;-10
32;-2;-49
4;-17;6
-2;-3;16
-13;18;2
-13;24;-3
-35;-5;5
-27;-15;15
11;-15;-22
23;-30;-18
-1;-38;2
-11;-49;26
-43;-14;41
-40;14;28
-26;18;10
-33;30;4
-37;28;-9
-49;9;-3
-38;19;-4
-12;15;0
-28;15;15
-48;18;15
-52;4;-10
-63;-32;-2
-71;-11;4
-54;-8;13
-37;1;14
-31;18;-2
-28;10;5
-36;10;18
-41;-16;45
-25;-3;17
8;38;-12
12;47;9
-11;18;24
-15;-3;25
-14;-14;13
-25;-11;14
-17;-24;0
1;-28;-6
3;-10;2
-7;17;13
-13;21;20
-10;10;11
-6;-3;1
-17;-1;-6
-25;5;-8
-28;20;-16
-18;35;-9
-9;30;-8
-9;17;-4
-4;-19;1
-13;-22;11
-16;-14;8
-5;-21;5
3;-16;3
-2;18;4
-5;28;-8
4;0;-40
8;0;-24
-19;24;10
-42;16;30
-36;-1;42
-21;-18;22
-26;12;0
-1;28;-4
14;12;11
-12;-5;29
-17;-18;24
5;-24;-1
15;-10;12
6;-1;8
-1;5;0
2;17;1
23;24;22
30;33;33
27;40;5
19;11;-18
-14;-21;-2
-28;-26;-3
-27;-38;-19
-14;-28;-13
4;-19;-23
-9;-13;-15
-36;37;20
-46;32;-3
-44;19;-7
-47;35;5
-48;42;-22
-66;10;27
-106;38;49
-112;3;6
-64;11;-2
-29;64;11
-55;60;-12
-66;42;10
-39;55;2
-27;26;-33
-38;26;-26
-68;46;10
-96;41;-17
-86;15;-28
-61;-2;-40
-52;-14;-58
-39;-17;-46
-48;-55;-4
-90;-33;-29
-63;20;-77
-14;-6;-53
-28;-12;36
-44;-9;9
-85;-26;-2
-95;21;32
-58;14;-68
-54;-50;-60
-67;2;-19
-83;94;-17
-42;168;-7
-29;197;26
-125;210;59
-188;120;4
-158;-70;-53
-111;-149;-40
-95;-112;-22
-62;-88;-31
-31;-19;-70
-50;91;-10
-117;126;2
-156;154;-27
-112;160;30
-49;130;49
-25;61;20
-20;-33;-4
-6;-103;-20
-10;-109;-45
-21;-95;-41
-33;-32;-67
-40;27;-48
-44;61;-22
-44;99;28
-77;41;16
-86;-4;7
-58;39;24
-59;70;-55
3;114;-82
73;94;-110
9;-35;-56
-137;-62;-61
-170;-1;-85
-98;-29;-80
-4;-28;-121
71;69;-85
62;121;-18
24;137;35
-21;105;89
-9;71;2
96;33;-18
83;25;32
-18;2;-1
-38;-83;19
12;-68;-70
87;50;-78
22;8;23
-104;-40;46
-103;-49;31
-35;-16;22
29;31;-9
26;25;-19
-44;19;50
-136;8;-16
-99;5;-74
-14;25;-61
-34;45;-92
-79;16;-125
-54;36;-78
-73;53;-31
-80;77;-37
46;75;-35
102;7;-87
9;7;-2
-121;-45;-22
-42;-47;-79
38;-8;-56
-16;67;-62
2;82;-39
31;-6;-34
-19;-34;-19
-63;-18;30
-4;33;-62
136;-14;-134
71;-29;-16
-49;-4;46
2;31;18
108;33;-79
171;-33;-72
54;-42;-29
-26;25;-32
-1;29;-21
52;100;-90
97;81;-13
56;-49;22
71;-91;-10
94;-104;64
116;-40;0
153;-18;-80
118;-7;0
77;-25;-4
30;-61;-75
115;64;41
159;-59;-35
110;-100;-15
50;-93;-24
101;16;43
154;-20;81
149;40;16
191;21;70
161;-91;55
87;-133;17
72;-106;-32
160;-104;-33
216;-108;-48
220;-103;-19
179;-82;72
188;-82;83
232;-64;83
225;-49;168
186;-86;184
132;-203;181
109;-121;16
166;-57;-4
207;-10;65
145;-90;112
90;-128;33
93;-54;136
71;-103;158
70;-190;134
72;-191;107
91;-59;89
127;29;164
131;-38;173
71;-73;61
-2;-2;26
-10;66;-21
32;35;-42
68;-41;26
39;-128;34
-26;-111;4
-34;-2;-24
13;35;6
46;-8;28
17;-11;33
27;35;46
81;16;54
58;-39;22
32;-1;-9
54;-20;-27
46;-66;-25
23;-31;-29
82;1;28
134;5;54
164;3;68
182;-94;143
68;-218;165
-78;-144;45
-43;-6;43
67;-1;34
171;-49;-19
281;2;2
316;89;1
297;121;4
168;-118;230
-165;-268;99
-241;-84;40
10;43;112
258;15;-18
409;19;-62
397;27;7
224;112;26
-15;2;199
-356;-150;116
-350;-58;34
-40;-75;19
201;-123;-177
318;80;-65
322;189;-76
327;276;-139
339;266;-5
104;-58;117
-261;-197;216
-418;-202;206
-244;-163;-22
35;36;-145
230;210;-157
350;160;-272
383;98;-199
226;15;-55
-118;-108;165
-425;-114;253
-414;-99;-20
-66;101;52
283;90;-134
396;-11;-265
314;-33;-48
-10;-197;45
-290;-69;-12
-219;58;28
-153;-84;3
-107;-14;-13
37;73;-33
148;59;-137
189;58;-120
93;113;55
-107;44;73
-173;26;47
-84;10;115
-87;-60;73
-118;36;4
-18;131;-155
103;117;-246
175;141;-97
136;-47;27
-103;-321;12
-231;-255;120
-124;-38;68
-4;158;-31
69;248;-54
86;166;-83
50;51;-115
-8;13;61
-95;-32;36
-81;-84;-99
-6;-127;-52
27;-175;-31
10;-45;-2
17;84;-28
86;222;-131
138;247;-119
30;115;25
-155;-57;86
-215;-198;101
-159;-156;40
-8;113;-176
196;241;-168
175;168;-84
48;-2;-113
-54;-127;49
-172;-107;31
-129;5;30
-88;93;84
-65;101;-31
59;90;-103
93;32;-81
2;65;-238
55;100;-181
63;19;-94
-27;-53;-113
-94;-16;35
-108;-64;190
-159;-84;261
-225;-95;283
-278;-191;284
-244;-126;-158
98;96;-423
333;142;-127
247;19;8
68;-115;84
-143;-197;301
-276;-263;566
-314;-270;469
-220;-146;331
-151;-24;304
-61;160;-229
250;310;-529
432;328;-410
403;182;-287
258;-45;-58
-9;-188;150
-197;-224;207
-237;-157;206
-202;-98;241
-175;-181;420
-283;-343;555
-442;-388;439
-361;-173;27
51;212;-467
506;448;-769
869;527;-535
825;382;-165
333;-37;-49
-176;-271;9
-323;-174;146
-143;23;122
67;150;-68
104;142;-9
-2;48;40
-125;-119;41
-100;-158;11
20;-94;-96
145;-3;-220
250;61;-210
173;60;-97
-17;3;34
-146;6;98
-160;70;90
-68;78;38
7;70;18
36;60;-40
-28;-54;-21
-61;-140;-11
-92;-160;-27
-100;-98;-93
12;29;-68
125;133;-41
149;146;-43
66;77;56
-39;-10;61
-96;-52;30
-62;-49;7
-38;-14;14
-18;44;7
-17;61;-21
-41;49;-25
-34;-1;-34
-14;-81;-31
-29;-95;15
-25;-55;46
18;9;19
46;33;16
24;52;8
-10;34;-13
-18;-1;-42
-48;-4;-22
-97;14;-3
-110;9;-3
-83;0;-5
-45;-3;18
-23;-12;31
-22;-18;43
-48;-27;61
-64;-12;32
-36;3;-20
-10;0;-27
-34;-10;-35
-51;-5;-54
-46;-1;-22
-34;-2;-8
-34;-2;-8
-12;7;-6
-23;21;44
-42;19;58
-33;12;27
-19;21;17
10;21;-15
26;10;-57
4;10;-53
-11;1;-60
-12;-24;-54
-28;-20;-19
-35;1;10
-24;8;22
-15;7;25
-9;25;20
10;32;1
21;12;-6
15;14;-8
10;10;-22
-1;-9;-24
-24;-18;-19
-28;-39;-14
-30;-32;8
-4;-7;3
35;23;2
27;38;37
-1;27;38
1;6;0
26;10;-29
25;15;-47
-15;-7;-3
-59;-37;-6
-51;-29;-27
-25;11;-6
-13;24;12
-7;20;2
-8;17;18
-19;14;35
-20;9;-5
-18;10;-15
-22;18;-18
-20;8;-30
-29;10;-12
-41;27;8
-40;26;6
-23;20;6
-24;18;39
-31;-2;30
-19;-21;20
-6;-25;-10
6;-25;-28
5;-7;-18
-4;7;-24
-17;7;-3
-30;13;10
-19;22;-6
5;18;-3
3;7;3
-12;14;-1
-5;17;1
0;17;-11
3;18;-31
-10;5;-44
-49;8;-24
-49;-9;-34
-43;-28;-39
-72;1;-29
-104;32;1
-108;55;29
-98;53;33
-95;75;29
-81;92;32
-64;71;-1
-56;25;-33
-57;27;-15
-74;26;-49
-110;9;-9
-112;-2;-8
-114;-3;-24
-114;8;11
-106;26;9
-103;27;-11
-73;7;-21
-33;10;-6
2;17;-1
33;47;-38
25;53;-32
-57;18;9
-118;-9;8
-114;-16;10
-75;16;19
-28;-2;-31
-27;-14;-51
-16;25;-25
14;9;-30
29;4;6
14;-16;-32
-49;-19;-11
-95;41;-30
-90;85;-40
-77;98;-9
-119;25;-18
-120;-20;-42
-106;-1;-27
-110;28;14
-69;52;-91
-40;78;-64
-52;83;11
-83;36;-33
-100;50;-33
-58;80;-25
-38;15;-40
-85;-13;-19
-102;-19;-12
-52;1;-90
15;8;-75
-3;-22;47
-112;-15;-4
-156;58;17
-129;-3;17
-102;-38;-3
-56;-56;-6
-47;-22;52
-48;73;-50
37;161;-56
76;190;-50
54;134;-69
-43;48;-68
-114;48;-26
-124;8;-16
-40;21;-74
72;-30;-48
69;-125;-47
4;-113;6
1;-93;-42
45;-18;-86
43;77;-22
-43;92;-61
-87;150;-80
5;165;15
89;42;-55
47;-56;-18
-63;-51;-4
-69;36;-42
13;33;-92
79;-2;-90
35;38;-87
-57;41;-64
-66;33;-47
26;-24;-96
82;-82;-28
37;-72;-10
-11;4;42
-6;84;-23
-9;146;-16
-1;88;-55
36;37;-72
25;47;-90
9;22;-47
-29;-25;-43
-27;-60;-75
13;-52;-33
71;-28;-35
78;-72;6
28;-59;39
46;-3;16
118;97;-112
140;150;-100
98;129;21
42;-26;-28
74;-67;-62
119;-64;-15
73;-77;-27
61;-26;-18
104;-14;-21
114;-24;-20
104;-17;48
142;-8;0
187;-31;-27
147;-57;-18
93;-60;-81
96;-7;37
120;-22;44
138;0;0
170;58;45
176;-14;-6
191;7;38
175;-94;-23
129;-113;58
119;-68;4
191;-83;2
224;-122;20
171;-203;49
108;-164;49
102;-90;50
93;28;21
87;53;89
73;4;137
69;-65;163
88;-87;100
129;-26;66
135;-60;77
108;-113;42
76;-84;54
55;-81;62
60;-66;48
99;-70;35
134;-95;28
136;-92;83
117;-23;155
81;-49;166
33;-48;189
-34;17;67
-5;20;104
32;-15;173
35;-62;122
27;-144;167
13;-124;139
27;-38;34
59;-42;27
41;-1;-4
-13;-1;2
-36;18;-4
-9;45;-3
12;44;10
17;-8;54
-14;-54;-3
19;-74;-42
12;-32;-31
-2;-51;-32
-12;-45;-48
18;34;-118
73;97;-83
81;51;-23
47;-79;-5
-17;-138;44
-58;-103;46
-62;-31;17
-52;34;-50
-15;61;-69
-6;18;-90
10;47;-135
2;138;-99
-6;98;-41
6;11;-48
8;40;-40
0;162;-42
-24;171;-2
-36;127;-24
-42;157;65
-102;157;75
-51;0;58
87;-100;-36
178;-128;-65
158;-122;-21
110;-108;-31
61;-24;22
46;46;-18
74;25;-48
48;-46;-13
7;31;14
22;68;74
8;3;67
-15;-37;20
13;39;-42
89;62;-33
127;-16;-7
112;-43;-22
109;-14;4
102;-55;72
17;-131;52
-63;-109;3
-68;-35;52
-51;82;7
17;120;-43
75;74;18
148;-76;-112
138;-348;57
-8;-379;189
-141;-288;279
-196;-124;466
-164;-27;542
-129;16;345
2;114;-38
288;263;-328
573;218;-367
590;-41;-78
316;-280;131
-52;-227;298
-227;-123;352
-125;-93;269
93;-36;261
185;38;167
168;3;67
129;-2;-131
118;-27;-35
91;33;-93
132;69;-122
167;44;-95
166;90;-65
186;71;97
137;6;153
101;85;29
121;88;-63
88;-44;-112
85;-31;-189
159;-16;-70
72;-136;-6
20;40;-60
77;208;23
65;145;-9
60;141;-61
61;63;5
74;-77;-8
78;-65;-87
107;151;-150
167;270;-115
205;126;-42
158;-81;94
-10;-180;66
-65;-203;15
14;-41;-151
150;194;-149
128;166;-76
31;56;-102
34;63;-211
120;86;-45
14;-75;-24
-8;-98;-213
69;30;-111
38;27;-147
85;108;-310
33;135;-67
-156;173;-104
-178;-455;-72
-147;-493;238
-259;-327;630
-196;-406;828
-23;-329;632
20;-73;527
-176;83;342
-210;-21;-206
-29;5;-826
173;308;-959
129;330;-477
-40;11;-154
-79;-143;12
-113;-56;213
-182;-29;310
-176;-78;176
-143;-13;125
-206;-59;125
-184;-192;8
-114;-188;-84
-39;-3;-125
54;201;-128
124;257;-187
98;78;-182
-21;-14;-102
-101;39;-24
-65;26;-26
-29;28;58
-90;17;106
-97;-17;-13
-49;63;-80
18;122;-116
56;53;-138
41;12;-106
-26;31;4
-78;13;53
-83;-42;54
-65;-17;47
-34;33;-38
-34;39;-21
-23;72;-17
36;74;-26
86;49;-13
65;-17;61
35;-58;58
26;-33;7
16;1;-30
6;5;-33
-2;-2;-39
-6;1;-19
24;10;-18
43;17;-5
28;-29;-7
6;-61;-15
-35;-58;-5
-53;-34;-44
-41;-10;-46
-37;40;32
-39;36;13
-19;17;-27
5;-11;-2
20;-39;14
42;-53;-21
48;-34;-10
10;-30;7
-22;-5;-8
-23;31;-22
-51;41;5
-46;35;67
33;36;-7
61;-22;2
59;-46;-43
28;-20;34
1;15;32
-54;-27;-10
-52;-11;8
-22;15;-14
-28;-14;-11
-4;16;-42
25;11;-6
21;-10;37
-12;0;38
-20;9;8
-36;-5;36
-44;7;-16
-52;-5;-41
-50;20;-51
-28;36;-43
-9;13;-40
-38;-45;-6
-62;-44;-5
-40;5;16
-45;32;22
-48;29;-15
-13;53;-25
15;49;-21
16;10;-15
-13;-38;-8
-54;-68;3
-53;-49;-3
-25;-17;-14
-28;15;21
-64;23;-2
-55;23;-14
-4;4;21
32;-4;19
41;7;7
13;-7;0
-2;5;-16
3;20;-13
-24;-8;-7
-41;-14;-16
-25;-8;-13
6;4;-11
37;-11;-9
43;-25;-2
21;-40;23
19;-7;13
22;22;24
-11;27;19
-32;39;6
-25;43;4
-13;13;-15
-4;-33;-13
-12;-47;-5
-24;-36;-5
-22;-3;-20
-36;5;-8
-54;25;-1
-54;47;1
-34;38;4
-25;13;2
-31;8;-26
-31;12;-41
-23;23;-26
-39;11;-20
-61;-19;-1
-62;-33;11
-35;-14;7
-11;20;5
-14;48;-7
-22;42;-20
-21;36;-21
-28;12;-13
-43;-15;0
-40;-16;-15
-9;26;-16
12;39;-4
-2;9;1
-8;-1;-1
8;-3;-7
29;-8;-23
32;-15;-19
15;-20;0
13;-8;10
21;-12;1
18;-19;-10
10;-8;3
6;0;12
10;-4;-2
6;-9;11
-3;10;3
-12;4;-5
-18;14;-5
-13;11;-4
1;3;-21
7;10;-18
-20;1;-4
-63;-16;23
-86;-23;-2
-78;-15;-6
-42;9;-3
-34;15;10
-53;33;-33
-38;42;-23
-64;15;19
-115;-20;-47
-146;-33;16
-138;-21;-7
-115;13;-46
-78;114;-42
-37;131;-46
-42;129;10
-53;117;36
-51;47;20
-53;9;18
-54;37;30
-67;1;-11
-58;-32;-39
-33;-23;-24
-22;-32;-19
-24;-45;-40
-16;-15;-15
10;-15;-6
10;-22;-18
-10;20;-30
-12;19;-54
-21;-12;-38
-89;-9;-6
-135;30;-10
-110;22;-44
-65;6;-29
-41;32;10
-20;57;-32
-20;57;-32
-93;22;40
-119;81;-43
-54;25;-62
-41;15;40
-68;36;9
-105;-42;11
-81;-20;19
-73;-18;-73
-90;-10;-103
-65;95;-28
-72;115;-80
-102;39;-36
-119;27;3
-122;-36;-83
-82;-71;-23
-43;-16;-40
-31;-55;-97
-17;43;5
-32;140;10
-15;127;-41
53;9;-76
42;6;17
-43;164;56
-30;17;-31
31;44;50
14;-7;25
-39;-18;-4
21;37;-64
33;-81;-35
38;-51;4
52;-78;-20
79;-66;6
45;-20;-19
-30;41;-37
-87;99;-25
-62;199;-76
-27;114;-69
-44;114;8
-84;69;11
-61;-2;-56
31;-64;-77
21;-55;-26
-55;-57;9
-121;-103;-46
-139;10;-33
-46;33;-89
37;22;-79
-29;35;-17
-50;35;-97
9;19;-64
50;76;-5
20;45;-8
-1;-20;-29
-21;-62;-36
-67;-20;-12
-63;45;-43
-8;5;-57
15;-20;-85
2;10;-51
21;40;-35
61;-18;-25
12;-61;-15
-11;-7;22
22;29;-22
33;19;-36
0;75;-20
-48;80;-32
-34;72;-62
41;38;-41
9;-71;-35
-58;-48;-40
45;-48;-51
125;-71;-35
108;18;-30
109;14;-35
52;-76;-3
-15;-29;2
38;37;-55
51;16;-41
40;96;16
71;34;-25
58;-3;-60
57;-14;8
55;-4;-35
113;32;33
148;32;10
155;-5;11
124;-44;-28
109;-21;-17
98;-89;24
87;-101;13
99;-107;15
143;-58;-30
181;-58;53
171;-22;52
163;-14;102
153;3;64
137;-4;90
106;17;31
154;-29;101
182;-106;135
122;-94;80
134;-91;152
144;-108;80
165;-74;96
194;-65;113
204;-85;161
110;-83;153
50;-101;161
60;-137;143
115;-153;115
152;-128;95
123;-162;97
82;-132;61
81;-69;61
91;-60;60
94;19;29
109;32;107
106;-38;98
76;-31;63
60;-4;45
49;-25;40
10;-29;-11
-6;-24;11
-29;-70;15
-48;-65;-33
1;-30;-14
49;-38;-31
51;-33;-19
33;1;-6
19;38;16
-3;44;4
-10;85;1
-5;46;19
-7;25;-9
34;4;6
76;-60;1
67;-66;-19
68;-66;14
75;-107;59
38;-72;50
48;-9;86
124;-14;94
137;-6;68
130;28;93
105;-104;138
1;-128;37
10;-66;48
122;-75;35
167;-41;-10
185;62;71
216;83;150
161;68;47
92;41;109
-32;-139;136
-83;-74;33
101;-43;40
297;-81;-23
337;-35;-4
273;-28;84
136;-12;38
56;49;35
-5;-42;22
15;-87;71
52;-199;22
82;-158;45
162;47;151
221;89;-78
221;279;-47
177;125;89
-74;-127;-2
-140;2;-12
-7;-132;1
66;-174;-190
176;29;-190
317;107;-102
356;116;-127
239;137;53
-154;-58;40
-412;-81;-47
-245;26;-22
4;10;-52
81;160;-27
67;242;32
34;55;128
-113;-107;73
-265;-80;-12
-146;-108;-167
35;13;-13
138;81;-99
108;-126;123
19;-42;164
-59;80;-57
31;121;-124
2;-24;-69
-118;-3;-63
-91;4;-10
-26;-35;-14
-6;34;-90
-25;90;24
-20;40;-57
41;11;-45
-5;-142;39
-154;-95;23
-170;5;-69
20;6;-153
154;68;-104
108;125;-22
19;60;27
-71;-33;106
-94;-8;32
-52;-20;-5
-75;13;21
-67;0;11
19;25;30
101;25;-15
103;10;-77
59;97;10
25;-10;-74
-41;-160;-25
-137;-157;77
-149;-127;-46
3;21;-100
113;116;-85
83;108;-55
16;88;-17
18;10;24
-38;-50;79
-98;-13;30
-66;35;-13
18;1;-68
67;-15;-79
36;-1;-36
-25;57;-17
-26;48;-37
-30;10;-8
-55;-22;1
-43;-55;11
-43;-104;72
-51;-52;5
7;16;-37
32;26;-57
20;59;-103
0;93;-88
27;86;-57
22;3;-3
-37;-29;35
-49;-58;43
-37;-95;34
-47;-41;5
-19;43;-3
24;54;-42
44;30;-46
13;-8;-18
-3;-29;-21
-29;-57;-2
-63;-21;7
-56;16;9
-27;1;12
2;13;7
24;28;-1
37;9;3
-18;-4;33
-74;-20;0
-39;-21;-49
-7;-4;-35
-5;4;-26
8;-33;-42
-1;-52;-11
18;-30;-12
47;-13;-41
11;18;17
-26;52;32
2;33;-25
1;32;18
-16;56;38
-31;24;3
-17;-57;-32
6;-72;-32
-17;-45;-12
-38;-33;-5
-18;-25;-28
-34;15;-2
-55;61;-4
-24;51;-12
-14;32;8
-28;19;5
-13;1;-18
-3;-18;-15
-41;-8;-8
-49;4;-21
-22;-4;-22
-44;-4;4
-78;2;9
-52;-8;-1
-20;-9;1
5;-2;-9
21;-14;-17
11;-12;-5
5;-4;-1
-6;-15;-1
-33;3;6
-44;30;-8
-14;34;-13
4;32;-6
-10;14;-3
-8;-26;-22
-10;-45;3
-15;-36;-5
10;-26;-31
25;0;9
-1;36;25
-27;34;5
-32;20;5
-28;7;-6
-19;-15;-28
-11;-7;-27
5;15;-14
25;2;3
2;-17;-2
-38;-17;-14
-30;10;14
5;5;23
-7;-5;-36
-50;15;-64
-9;1;53
89;24;23
65;-27;28
31;-25;-4
-4;-43;3
-21;-28;24
-8;-1;-18
6;20;-23
26;-9;-28
4;-31;-18
-2;-34;-2
-10;-4;12
6;17;-4
-2;45;-11
-11;60;-15
-21;36;1
-23;8;-13
-24;-37;-17
-21;-40;1
-15;-30;1
-4;-11;-22
2;9;-22
13;30;-13
13;23;1
-13;16;21
-44;19;29
-47;20;14
-27;0;-9
-31;-13;12
-44;13;-3
-39;-3;-22
-13;24;31
10;23;30
13;-12;4
17;16;7
24;33;3
4;-33;-17
-37;-17;4
-41;17;-48
-33;-18;-58
-33;31;-17
-26;45;-39
-34;11;-38
-28;29;-21
-26;5;-33
-28;-17;-33
-32;-12;-10
-22;12;-20
3;23;-57
-16;34;-26
-60;48;9
-92;7;-33
-106;6;-24
-82;61;-30
-87;33;-67
-115;83;-29
-96;112;-13
-66;32;-57
-77;13;-50
-105;18;-22
-127;12;5
-124;13;7
-120;12;11
-107;10;4
-99;12;-1
-110;50;-12
-98;61;-3
-62;50;4
-59;5;-11
-86;28;14
-55;33;-22
-25;-15;-68
-38;30;-13
-34;66;14
-50;-5;-1
-67;-27;8
-59;-32;-36
-78;-51;-69
-75;17;-36
-53;65;-29
-26;66;-52
-4;49;-50
-39;14;-37
-105;20;-2
-128;1;1
-137;-10;-51
-118;29;-54
-58;49;-6
-42;13;-15
-55;30;-51
-38;10;-80
-73;37;2
-106;10;29
-133;-94;15
-145;-67;-14
-119;-52;-70
-29;39;-128
40;26;-90
4;131;-45
-57;238;-16
-83;74;-101
-107;102;-29
-116;127;-25
-135;43;-78
-66;129;-152
43;68;-254
106;3;-102
36;19;-67
-22;-71;-42
-11;-126;-13
40;-111;-51
-2;-72;22
-67;94;28
-74;160;42
-88;14;47
-35;70;0
29;-42;-80
14;-20;-55
6;-64;-87
45;-5;-58
37;-38;-73
26;-56;-52
-8;-48;-11
-41;13;-16
0;74;51
45;86;-1
74;27;-15
77;-27;-16
104;18;-61
90;7;-92
44;93;-36
35;55;-73
7;-6;-55
-23;14;-43
-6;-43;-31
12;-55;-34
55;-27;-35
113;-34;-22
49;-22;24
-16;30;-26
91;19;-67
128;-2;-14
9;64;-13
-61;105;-81
28;96;-35
71;-20;-30
5;-105;-38
37;-33;-52
111;-56;-16
88;-36;31
25;25;13
40;10;-40
13;-7;-33
15;5;30
50;12;-29
118;15;0
151;-78;-39
126;-100;-25
103;-77;-33
144;-36;-80
193;-42;7
125;-62;50
60;35;0
142;77;54
183;-13;45
144;26;-30
165;38;-1
234;70;-1
213;21;16
146;24;-44
144;6;61
142;-112;55
162;-110;53
162;-142;82
129;-145;43
147;-87;9
189;-95;28
174;-90;-2
107;-93;-19
60;-104;22
61;-126;-3
93;-149;-41
99;-75;-10
44;-26;21
-16;-17;5
-10;0;12
47;-7;42
111;14;50
154;-25;66
96;-28;70
27;30;80
5;39;146
23;11;194
11;-40;210
-15;-160;219
-44;-108;141
8;-32;159
83;-17;206
77;-8;152
32;-18;110
52;-41;81
90;-8;-25
159;-21;54
133;-55;103
60;-113;128
-52;-92;222
-147;-12;81
-109;33;74
-40;-39;11
18;71;-333
148;202;-83
63;156;-2
70;33;-66
95;-86;15
95;-86;15
7;-131;88
-85;-45;143
-89;-13;93
-20;-61;-86
54;-96;-90
88;-101;0
48;-32;-21
29;86;-75
55;114;-53
52;62;-57
33;-11;23
-9;-72;83
-9;-132;94
10;-128;77
16;-99;36
45;-23;7
101;33;-8
110;94;-11
91;92;41
